facility_id,name,district,state,pin_code,latitude,longitude,raw_notes,has_icu,has_ot,has_nicu,has_dialysis,has_oncology,has_blood_bank,has_oxygen_supply,is_24_7,has_anesthesiologist,has_surgeon,doctor_count,uses_parttime_doctors,equipment_mentioned,specialties_mentioned,data_staleness_years,trust_score,trust_level,contradictions,trust_reasoning
7485,"Metro Star Hospital, Okhla Vihar",Delhi,Delhi,110025,28.55477715,77.29093933,multispeciality hospital internalmedicine  multispeciality hospital always open ,False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7486,Metro Surgical,Ahmedabad,Gujarat,380001,23.02734756,72.58479309,"deals in all kind surgical & healthcare products.. generalsurgery internalmedicine sells electric head massager vibration machine for hair growth, hair fall control, and face cleaning deals in all kinds of surgical and healthcare products hospital and medical equipment supplier based in ahmedabad, gujarat, india ",False,False,False,False,False,False,False,False,False,False,,False,"['Sells Electric Head Massager Vibration Machine for Hair Growth, Hair Fall Control, and Face Cleaning']","['generalSurgery', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7487,Metropolis Healthcare,Upper Beniasol,Puruliya,723121,23.50360107,86.67285919,"pathology lab & diagnostic centre located in upper beniasol, puruliya. infectiousdiseases neurology nephrology familymedicine gynecologyandobstetrics endocrinologyanddiabetesandmetabolism pathology medicaloncology hematology free on-site parking 115+ state-of-the-art laboratories across india home visit blood sample collection service 200 senior pathologists 170+ advanced labs 1500+ collection centres center located in puruliya, west bengal accepts cash, debit card, master card, paytm, visa truhealth packages 40 years of legacy 4500+ employees nabl & cap accredited labs over 2000 scientific officers lipid profile test dengue test troponin i test pregnancy test crp test malaria test food intolerance test mercury (vitamin b12) test liver function test esr test vitamin d test calcium test hba1c test blood tests including cbc test thyroid panel test (t3/t4/tsh) fbs test pap smear test thrombophilia profile test renal function test cholesterol test hiv test potassium and sodium (electrolyte) test",False,False,False,False,True,False,False,False,False,False,,False,['Free on-site parking'],"['infectiousDiseases', 'neurology', 'nephrology', 'familyMedicine', 'gynecologyAndObstetrics', 'endocrinologyAndDiabetesAndMetabolism', 'pathology', 'medicalOncology', 'hematology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7488,Metropolis Labs - Karaikal,Karaikal,Puducherry,609602,10.92027283,79.83757019,"blood test & diagnostic centre in karaikal pathology familymedicine  operates as a diagnostic centre in karaikal, puducherry blood testing and diagnostic laboratory services performs blood tests",False,False,False,False,False,False,False,False,False,False,,False,[],"['pathology', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7489,Metropolis Labs | Blood Test & Diagnostic Centre in Faridkot - FARIDKOT,Faridkot,Punjab,151203,30.68233871,74.74627686,blood test & diagnostic centre familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7490,Metropolis Labs | Blood Test & Diagnostic Centre in Nagpur,Nagpur,Maharashtra,440009,21.12518883,79.11732483,"blood test & diagnostic centre familymedicine clinicalpathology  blood test and diagnostic centre located in nagpur, india ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'clinicalPathology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7491,Metropolis Labs | Blood Test & Diagnostic Centre in Santacruz East - MUMBAI,Santacruz East,Maharashtra,400055,19.08128738,72.84500122,"blood test & diagnostic centre familymedicine clinicalpathology  metropolis labs blood test & diagnostic centre diagnostic center offering blood testing and diagnostic services provides blood testing services as metropolis labs blood test & diagnostic centre in santacruz east, mumbai",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'clinicalPathology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7492,Metropolis Labs | Diagnostic Centre & Blood Test in Korattur,Korattur,Tamil Nadu,600080,13.10796165,80.18380737,"nabl and cap accredited pathology lab. we are a leading diagnostic company with 170+ pathology labs & 1500+ collection centres across india. we provide 4000+ tests and health checkup packages that are tailored to your needs. our blood test lab in chennai is staffed with skilled professionals who excel in providing best customer experience. our diagnostic center in chennai offers home visit facilities, providing you with ease of sample collection in the comfort of your home. pathology familymedicine   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['pathology', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7493,Mettacare Homoeopathy Clinic,Nashik,Maharashtra,422001,20.01035881,73.76620483,we at mettacare homoeopathy clinic wish to provide healthcare in the most accessible and gentle way possible. familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7494,MF Eye Clinic,Surat,Gujarat,395001,21.169487,72.81531525,eye care clinic familymedicine ophthalmology   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'ophthalmology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7495,MG Eye Centre,Delhi,Delhi,110085,28.71946144,77.12156677,"mg eye centre, established in 2015 in new delhi, is an ophthalmology clinic specializing in cornea, glaucoma, and lasik surgery. oculoplasticsandreconstructiveorbitalsurgery pediatricsandstrabismusophthalmology ophthalmology refractivesurgeryophthalmology familymedicine cataractandanteriorsegmentsurgery uveitisophthalmology corneaophthalmology retinaandvitreoretinalophthalmology glaucomaophthalmology microincision cataract surgery setup operating microscope for cataract surgery diagnostic equipment for glaucoma and retinal problems slit lamp biomicroscope used for ophthalmic examinations offers both inpatient and outpatient services performed over 10,000 cataract surgeries and over 1,000 lasik procedures with high patient satisfaction mg eye centre was established in 2015 in new delhi team includes specialists such as dr nidhi gupta, dr amit singal, dr hardeep singh, and dr prateek kakkar nabh accredited and registered with delhi government specializes in cornea, glaucoma, and lasik tpa panel is available for insurance coverage mg eye centre is listed as a network hospital under star health network hospitals in delhi. medical director is dr. manoj gupta, a senior ophthalmologist with over 20 years of experience blade-free lasik eye surgery using z-lasik or c-lasik refractive surgery for correction of refractive errors uveitis clinic for evaluation and management of uveitis vision therapy for amblyopia and strabismus computerized eye checkup cataract eye surgery (lens replacement) glaucoma services including screening and management squint treatment microincision cataract surgery (mics)",False,False,False,False,False,False,False,False,False,False,,False,"['Microincision cataract surgery setup', 'Operating microscope for cataract surgery', 'Diagnostic equipment for glaucoma and retinal problems', 'Slit lamp biomicroscope used for ophthalmic examinations']","['oculoplasticsAndReconstructiveOrbitalSurgery', 'pediatricsAndStrabismusOphthalmology', 'ophthalmology', 'refractiveSurgeryOphthalmology', 'familyMedicine', 'cataractAndAnteriorSegmentSurgery', 'uveitisOphthalmology', 'corneaOphthalmology', 'retinaAndVitreoretinalOphthalmology', 'glaucomaOphthalmology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7496,MGM Medical,Mumbai,Maharashtra,400703,19.08791733,72.90198517,"offers 25% to 80% discount on generic medicines, 10% to 15% discount on branded medicines, and free home delivery. internalmedicine  operates as a 24-hour chemist in navi mumbai ",False,False,False,False,False,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7497,Mh Surgical,Chennai,Tamil Nadu,CHENNAI-81,13.12990379,80.29281616,intro: very low price in chennai generalsurgery familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['generalSurgery', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7498,Micro Diagnostic centre,Samastipur,Bihar,848101,25.85525703,85.77415466,diagnostic center pathology clinicalpathology familymedicine  operates 24/7 ,False,False,False,False,False,False,False,True,False,False,,False,[],"['pathology', 'clinicalPathology', 'familyMedicine']",,4.0,LOW,['Claims 24/7 but fewer than 2 doctors listed'],Score 4.0/10. Issues: Claims 24/7 but fewer than 2 doctors listed
7499,Microcare Hospital,Rajkot,Gujarat,360001,22.28003883,70.78400421,"ear, nose, throat & head neck cancer center internalmedicine   ",False,False,False,False,True,False,False,False,False,False,,False,[],['internalMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7500,Microlab Speciality Healthcare Services,Kozhencherry,Kerala,689641,9.334797859,76.70678711,"microlab speciality healthcare services is a fastest growing network of diagnostic laboratories in central travancore. the mission is to provide affordable diagnostic solutions for a wide range of tests available for everyone. we use state-of-the-art equipment’s that help us to provide accurate test results within clinically relevant time. our labs offer more than 3000s of tests ranging from the simplest screening to advanced tests under immunology and serology, microbiology, histopathology, serology & haematology. we also provide on-demand sample home collection facility. familymedicine clinicalpathology hematology anatomicpathology   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['familyMedicine', 'clinicalPathology', 'hematology', 'anatomicPathology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7501,Midha Hospital- Psychiatry & Deaddiction,Bathinda,Punjab,151001,30.22694969,74.94670105,"treatment is not just about medicines. it’s about monitoring, adjustments & personalized care. psychiatry addictionpsychiatry internalmedicine   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['psychiatry', 'addictionPsychiatry', 'internalMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7502,Milap Diagnostic Center,Jaipur,Rajasthan,302033,26.80639648,75.80256653,tests: hormone testing; facilities: wheel chair accessible in car parking. pathology familymedicine infectiousdiseases allergyandimmunology   ,False,False,False,False,False,False,False,False,False,False,,False,[],"['pathology', 'familyMedicine', 'infectiousDiseases', 'allergyAndImmunology']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7503,Mile Stones Dental Clinic & Cosmetic Centre,Faridabad,Haryana,121001,28.40351105,77.27764893,remove decay from teeth and fill cavities; repair cracked or fractured teeth and remove teeth; straighten teeth to correct bite issues. familymedicine   ,False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7504,Miles of Smiles - Dental Clinic,Ichalkaranji,Maharashtra,416115,16.69707108,74.45805359,"we at our clinic aim to provide state of the art dental treatment by blending our skills with advanced technology so that our patients receive healthy & beautiful smiles which will enhance their overall health. familymedicine  offers state-of-the-art dental treatment using advanced technology dental clinic located in ichalkaranji, maharashtra, india ",False,False,False,False,False,False,False,False,False,False,,False,[],['familyMedicine'],,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7505,Milestone Child Care Clinic,Allahabad,Uttar Pradesh,211019,25.42219353,81.92562866,"dedicated child specialist equipped to thoroughly & kindly treat newborns, children & adolescents.. pediatrics familymedicine   ",False,False,False,False,False,False,False,False,False,False,,False,[],"['pediatrics', 'familyMedicine']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
7506,Milestones Child Development Centre,New Delhi,Delhi,110075,28.5756855,77.04283905,"milestones child development centre is dwarka’s first cdc led by a developmental paediatrician and has been conceptualized as a holistic centre based on a research-proven integrated approach to child development. dwarka’s first centre managed by a developmental and behavioural paediatrician. the centre is medically supervised by a developmental paediatrician and medical geneticist, along with a team of multidisciplinary professionals, including a psychologist, speech therapist, occupational therapist, play therapist, physiotherapist, and special educator. pediatrics childandadolescentpsychiatry developmental–behavioralpediatrics neonatologyperinatalmedicine familymedicine physicalmedicineandrehabilitation  [""led by a developmental paediatrician and medical geneticist"",""multidisciplinary team including psychologist, speech therapist, occupational therapist, play therapist, physiotherapist, and special educator"",""provides integrated, all-inclusive care under one roof"",""dwarka's first cdc"",""laboratory services available through nabl-accredited unipath diagnostics"",""offers genetic consultation and counseling"",""offers newborn developmental follow-up clinic and early stimulation""] preschool readiness and intervention special education programs and services genetic consultation and screening for neurodevelopmental conditions such as autism, down syndrome, and fragile x developmental screening and assessments are conducted by a developmental and behavioural paediatrician psychological evaluation and counseling to assess strengths and weaknesses and guide parents dq/iq testing cbt/aba therapy for behavioral modification in adhd and asd occupational therapy and sensory integration services vaccinations for newborns, children, and adolescents including dpt, pneumonia, measles, typhoid, hepatitis, hpv, and influenza newborn developmental follow-up clinic and early stimulation for at-risk infants from birth to two years hearing evaluation (oae/bera) to assess hearing before therapy laboratory services provided by unipath diagnostics (nabl-accredited laboratory) speech therapy for assessment and treatment of communication problems",False,False,False,False,False,False,False,False,False,False,,False,[],"['pediatrics', 'childAndAdolescentPsychiatry', 'developmental–behavioralPediatrics', 'neonatologyPerinatalMedicine', 'familyMedicine', 'physicalMedicineAndRehabilitation']",,5.0,MEDIUM,[],Score 5.0/10. Issues: None
